Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2020-09-15,608.5,638.75,601.95,633.5,621.821670154816,485931,9408,302162426.0,85301.0,17.55,36.8,25.0
2020-09-14,618.0,619.85,604.5,608.95,612.2879876931603,418629,6743,256321508.0,171185.0,40.89,15.35,-9.05
2020-09-11,610.0,637.3,603.4,610.05,609.9677366300265,729620,13547,445044660.0,242020.0,33.17,33.9,0.05
2020-09-10,614.0,627.65,610.05,620.65,620.1113173382596,926702,18866,574658398.0,209588.0,22.62,17.6,6.65
2020-09-09,588.0,609.8,588.0,605.45,601.7282334062322,577054,9531,347229684.0,58093.0,10.07,21.8,17.45
2020-09-08,609.0,612.75,599.15,600.3,605.1965179954475,687535,13617,416093788.0,158258.0,23.02,13.6,-8.7
2020-09-07,620.55,624.9,597.75,608.75,613.034971178877,860480,14812,527504332.0,363506.0,42.24,27.15,-11.8
2020-09-04,605.0,642.0,605.0,615.7,624.931434211455,821678,15123,513492411.0,134561.0,16.38,37.0,10.7
2020-09-03,642.0,648.15,625.0,631.1,635.325047160326,731017,15743,464433410.0,110925.0,15.17,23.15,-10.9
2020-09-02,630.1,650.65,614.25,640.75,631.4734018466357,1172619,24377,740477709.0,260021.0,22.17,36.4,10.65
2020-09-01,639.0,662.5,589.05,627.7,632.4189231127317,1546680,31384,978149700.0,133272.0,8.62,73.45,-11.3
2020-08-31,710.0,710.65,620.75,630.05,653.8219454504923,2072466,40815,1355023752.0,293764.0,14.17,89.9,-79.95
2020-08-28,600.7,666.1,595.45,656.6,633.7318360244037,2501421,35120,1585230123.0,450581.0,18.01,70.65,55.9
2020-08-27,573.65,619.85,572.0,605.55,599.9732374810624,2955103,53706,1772982714.0,773073.0,26.16,47.85,31.9
2020-08-26,540.2,572.0,539.0,568.1,556.3598840327778,1021668,16480,568415090.0,268198.0,26.25,33.0,27.9
2020-08-25,534.3,546.35,530.35,536.3,538.6656468055933,762849,12755,410920550.0,136300.0,17.87,16.0,2.0
